Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_Children_0to6M,Tot_Children_SC_0to6M,Tot_Children_ST_0to6M,Tot_Children_BC_0to6M,Tot_Children_OC_0to6M,Tot_Children_7Mto3Y,Tot_Children_SC_7Mto3Y,Tot_Children_ST_7Mto3Y,Tot_Children_BC_7Mto3Y,Tot_Children_OC_7Mto3Y,Tot_Children_3Yto6Y,Tot_Children_SC_3Yto6Y,Tot_Children_ST_3Yto6Y,Tot_Children_BC_3Yto6Y,Tot_Children_OC_3Yto6Y,Staff_Count,Budget
2025,10,KHAMMAM,SATTUPALLI,Vemsoor,2219156,PALEEWADA 2,5,0,2,2,1,10,0,1,7,2,12,0,2,10,0,,
2025,10,KARIMNAGAR,HUZURABAD,Challur,2004114,Mamidalapally-1,3,0,0,3,0,13,0,0,2,11,16,0,0,11,5,,
2025,10,HYDERABAD,NAMPALLY,BAHADURPURA IV,1605104,N R Nagar-II,1,0,0,0,1,44,6,1,0,37,46,11,0,1,34,,
2025,10,HYDERABAD,NAMPALLY,BAHADURPURA IV,1605154,Do Pahadisha ki Darga,2,0,0,1,1,53,0,1,5,47,63,0,0,19,44,,
2025,10,KARIMNAGAR,HUZURABAD,Illandakunta,2004064,Illantakunta-1,4,0,0,4,0,29,0,1,22,6,22,1,1,19,1,,
2025,10,MEDCHAL - MALKAJIGIRI,MEDCHAL,Shamirpet,1507104,Devarayamjal-I,1,1,0,0,0,48,28,1,11,8,58,30,0,20,8,,
2025,10,JANGAON,KODAKANDLA,Chinnamadur,2108151,Pedda madur-I,2,2,0,0,0,20,19,0,1,0,18,18,0,0,0,,
2025,10,NAGARKURNOOL,BALMOOR,Lingal,1420141,Komatikunta-I,2,0,0,2,0,15,0,0,15,0,18,0,0,16,2,,
2025,10,NAGARKURNOOL,BALMOOR,Appaipally,1420158,Madimalakala,1,0,1,0,0,7,0,7,0,0,10,0,10,0,0,,
2025,10,JOGULAMBA-GADWAL,MALDAKAL,Aiza,1405114,S.C.WADA -I,0,0,0,0,0,37,37,0,0,0,43,43,0,0,0,,
2025,10,NAGARKURNOOL,BALMOOR,Uppununthala,1420039,Sadagodu-II,1,0,0,1,0,13,1,0,11,1,11,2,0,9,0,,
2025,10,VIKARABAD,MARPALLY,patloor,1506075,Gundlamarpally,1,1,0,0,0,12,7,0,5,0,16,4,0,11,1,,
2025,10,VIKARABAD,MARPALLY,patloor,1506109,Mallikarjunagiri,0,0,0,0,0,16,13,0,3,0,8,6,0,2,0,,
2025,10,NAGARKURNOOL,BALMOOR,Balmoor,1420090,Kondanagula --III,6,2,1,3,0,32,10,14,8,0,29,14,11,4,0,,
2025,10,SURYAPET,HUZURNAGAR,Penchikaldinna,2318252,Kalwaladinna (Ghantavarigudem),2,0,0,2,0,9,0,0,9,0,3,0,0,3,0,,
2025,10,JOGULAMBA-GADWAL,MALDAKAL,Maldakal,1405016,MALDAKAL-VI,3,3,0,0,0,53,53,0,0,0,47,47,0,0,0,,
2025,10,JOGULAMBA-GADWAL,MALDAKAL,Maldakal,1405033,ELKUR-III,12,0,0,10,2,52,0,1,48,3,24,0,0,24,0,,
2025,10,SURYAPET,HUZURNAGAR,Garidepalle,2305097,Pareddygudem,6,1,0,0,5,16,5,1,5,5,20,4,0,11,5,,
2025,10,JOGULAMBA-GADWAL,MALDAKAL,Pulikal,1405314,C.T PADU-IV,0,0,0,0,0,10,10,0,0,0,20,19,1,0,0,,
2025,10,JOGULAMBA-GADWAL,MALDAKAL,Induvasi,1405165,LINGAPURAM-II,0,0,0,0,0,31,16,0,15,0,18,13,0,5,0,,
2025,10,KHAMMAM,KHAMMAM (U),Ballepally,2206178,Tekulapally,6,0,0,5,1,67,6,4,43,14,62,2,2,50,8,,
2025,10,KHAMMAM,KHAMMAM (U),Jublipura,2206127,Saradhinagar-1,8,3,1,4,0,34,9,1,15,9,25,3,2,13,7,,
2025,10,NIZAMABAD,BODHAN,Pothangal,1804176,Lingapoor,0,0,0,0,0,10,8,0,2,0,21,16,0,5,0,,
2025,10,MAHABUBABAD ,MAHABUBABAD,Kambalapally,2109076,Kambalapally-4,0,0,0,0,0,5,1,0,0,4,8,0,1,2,5,,
2025,10,KUMARAMBHEEM-ASIFABAD,KAGAZNAGAR (U),Balaji Nagar,1907009,Barewada,6,0,0,4,2,28,0,0,26,2,28,0,2,24,2,,
2025,10,SANGAREDDY,NARAYANKHED,Nagalgidda,1706227,Yerraboguda,0,0,0,0,0,16,10,4,2,0,31,19,4,8,0,,
2025,10,MEDAK,RAMAYAMPET,Nizampet,1708201,Narlapur III,10,0,0,10,0,33,0,0,32,1,26,0,0,26,0,,
2025,10,MEDAK,RAMAYAMPET,Nizampet,1708006,Naskal-II,6,0,0,6,0,20,0,0,19,1,21,0,0,20,1,,
2025,10,SANGAREDDY,NARAYANKHED,Nagalgidda,1706129,Gudoor,4,1,0,3,0,17,4,0,12,1,20,4,0,16,0,,
2025,10,NALGONDA,DEVARAKONDA,DEVARAKONDA,2304233,Marrichettu Thanda,3,0,3,0,0,16,0,16,0,0,9,0,9,0,0,,
2025,10,HANMAKONDA,HANAMKONDA (U),Pochammakunta,2116126,Sammaiah Nagar,1,0,1,0,0,38,4,6,26,2,72,6,4,59,3,,
2025,10,RAJANNA-SIRICILLA,VEMULAWADA,Vemulawada Urban,2016054,SC colony,6,6,0,0,0,40,34,0,6,0,13,10,0,3,0,,
2025,10,NIRMAL,BHAINSA,Siddarthanagar,1911289,Santhoshi Matha Nagar,13,3,2,6,2,68,20,9,34,5,38,13,1,24,0,,
2025,10,BHADRADRI-KOTHAGUDEM,ASWARAOPET (T),Asupaka,2201319,P.M.Gudem colony -II	 ,2,1,1,0,0,10,1,8,1,0,3,1,1,1,0,,
2025,10,MAHABUBABAD ,DORNAKAL,Pulluru,2211079,Bheemlathanda,2,0,2,0,0,5,0,5,0,0,5,0,5,0,0,,
2025,10,NIZAMABAD,ARMOOR,Armoor Urban,1801087,Kashi Hanuman-1,9,1,0,6,2,34,4,0,26,4,40,4,1,28,7,,
2025,10,HANMAKONDA,BHEEMADEVARA PALLY,Hasanparthy,2106089,Hasanparthi 08,7,7,0,0,0,38,37,0,1,0,35,34,0,1,0,,
2025,10,MEDAK,ALLADURG,Shankarampet-A,1703262,Shankarampet A - 9,1,0,0,1,0,18,0,0,14,4,12,0,0,12,0,,
2025,10,MAHABUBABAD ,DORNAKAL,Pulluru,2211377,Borrasakruthanda,2,0,2,0,0,8,0,8,0,0,4,0,4,0,0,,
2025,10,MAHABUBABAD ,DORNAKAL,Balapala,2118130,Balapala - I,1,0,0,1,0,10,0,0,8,2,13,0,0,13,0,,
2025,10,NIRMAL,BHAINSA,Kuntala,1912268,OLA-I,11,0,0,10,1,38,0,0,30,8,40,0,0,32,8,,
2025,10,PEDDAPALLI,MANTHANI,RAMAGIRI,2010170,BEGUMPETA-4,2,0,0,2,0,17,1,0,16,0,21,0,0,20,1,,
2025,10,MAHABUBABAD ,DORNAKAL,Nereda,2118223,Rayani Patnam,2,0,0,2,0,14,0,6,8,0,6,0,0,6,0,,
2025,10,HYDERABAD,KHAIRATABAD,Ameerpet,1601008,Dacharam basti,8,3,0,5,0,42,14,3,20,5,15,5,0,10,0,,
2025,10,RANGAREDDY,MAHESHWARAM,Nedunur,1505101,Bachupally,0,0,0,0,0,22,12,1,6,3,33,20,0,10,3,,
2025,10,MEDAK,NARSAPUR,Narayanapur,1705092,Musapet-I,9,4,0,4,1,31,8,0,23,0,14,5,0,9,0,,
2025,10,RANGAREDDY,MAHESHWARAM,Tukkuguda,1505062,Jandalmarri Thanda,2,0,2,0,0,7,2,5,0,0,12,0,12,0,0,,
2025,10,MEDAK,NARSAPUR,Narsapur,1705292,Chethru  (ST),6,0,6,0,0,13,0,13,0,0,12,0,12,0,0,,
2025,10,KHAMMAM,MADHIRA,BONAKAL 1,2210126,Mustikuntla-IV,2,1,0,1,0,17,2,0,11,4,20,0,0,17,3,,
2025,10,KUMARAMBHEEM-ASIFABAD,KAGAZNAGAR (U),Chinnaraspally,1913221,Chandrapally - 2,0,0,0,0,0,9,6,3,0,0,26,11,15,0,0,,
2025,10,NIZAMABAD,BODHAN,Yedapally,1804096,ARP Camp-1,4,0,0,4,0,37,0,0,37,0,43,1,0,39,3,,
2025,10,NIZAMABAD,BODHAN,Yedapally,1804103,Kurnapalli-3,0,0,0,0,0,3,0,0,2,1,28,0,0,20,8,,
2025,10,SIDDIPET,SIDDIPET,Ibrahimnagar,1710129,SIKINDLAPUR-I,3,0,1,2,0,6,0,1,5,0,12,0,2,10,0,,
2025,10,KAMAREDDY,YELLAREDDY,Ylr_Thimmareddy,1810180,Thimmareddy Tanda,3,0,3,0,0,14,0,14,0,0,17,0,16,1,0,,
2025,10,MAHABUBABAD ,MAHABUBABAD,Gandhampally,2211237,Kistapuram,2,0,2,0,0,4,0,4,0,0,6,0,5,1,0,,
2025,10,ADILABAD,JAINAD,Sirsanna,1901171,DUBBAGUDA,0,0,0,0,0,14,0,14,0,0,15,0,15,0,0,,
2025,10,NIZAMABAD,BODHAN,Achanpally,1804257,Kopperga-2,1,0,0,1,0,25,8,0,5,12,40,12,0,16,12,,
2025,10,ADILABAD,JAINAD,Sirsanna,1901364,MAHABATHPUR,1,1,0,0,0,6,5,0,1,0,11,7,0,4,0,,
2025,10,JAGITYAL,MALLIAL,Ithupally,2009149,Deekonda,3,1,0,1,1,17,9,0,8,0,18,10,0,8,0,,
2025,10,JAGITYAL,MALLIAL,Mallial,2009017,Ogulapur-2,1,0,0,1,0,25,0,1,19,5,24,0,1,20,3,,
2025,10,NIZAMABAD,BODHAN,Ootapally ,1804078,Bhulaxmi Camp,1,0,0,0,1,13,0,0,1,12,19,0,0,2,17,,
2025,10,JAGITYAL,MALLIAL,Pegadapally,2009110,Pegadapally-1,1,1,0,0,0,22,17,0,5,0,17,11,0,6,0,,
2025,10,ADILABAD,ADILABAD(U),BADATALAB,1902039,Mochigalli-1,0,0,0,0,0,8,2,0,3,3,28,3,0,7,18,,
2025,10,MANCHERIAL,BELLAMPALLI(U),Tandur,1916118,Medariwada -1,1,0,0,1,0,24,0,1,14,9,7,0,1,4,2,,
2025,10,KUMARAMBHEEM-ASIFABAD,ASIFABAD,TIRYANI,1918008,Perkapalli-II,3,0,0,3,0,12,0,0,11,1,8,0,0,8,0,,
2025,10,MANCHERIAL,BELLAMPALLI(U),Kannepalli,1913285,Kottapally,0,0,0,0,0,9,6,1,2,0,7,5,1,1,0,,
2025,10,KUMARAMBHEEM-ASIFABAD,ASIFABAD,CHIRRAKUNTA,1903100,Muslimcolony ( T ),0,0,0,0,0,6,0,0,0,6,9,0,0,1,8,,
2025,10,KUMARAMBHEEM-ASIFABAD,ASIFABAD,GANGAPUR,1916029,Laxmipur,2,0,0,2,0,11,0,0,11,0,10,0,0,10,0,,
2025,10,KUMARAMBHEEM-ASIFABAD,ASIFABAD,GANGAPUR,1916004,Dharmaram,0,0,0,0,0,11,0,11,0,0,20,0,19,1,0,,
2025,10,KUMARAMBHEEM-ASIFABAD,ASIFABAD,GANGAPUR,1916011,Golemguda,2,0,0,2,0,12,0,0,12,0,5,0,0,5,0,,
2025,10,ADILABAD,ADILABAD(U),MAVALA,1901035,Mavala-I,3,2,0,1,0,30,13,1,10,6,16,5,1,8,2,,
2025,10,ADILABAD,ADILABAD(U),MAVALA,1901053,Subhashnagar-II,6,1,1,4,0,37,8,1,26,2,32,4,1,22,5,,
2025,10,KUMARAMBHEEM-ASIFABAD,ASIFABAD,ASIFABAD,1903018,Bazarwadi -1,2,0,0,1,1,25,1,0,6,18,19,1,2,6,10,,
2025,10,KUMARAMBHEEM-ASIFABAD,ASIFABAD,ASIFABAD,1903111,Godavelli,1,0,0,1,0,3,0,0,2,1,9,1,0,8,0,,
2025,10,MANCHERIAL,BELLAMPALLI(U),Chopparapally,1904086,Ambedkarnagar-III,6,2,0,4,0,20,8,0,11,1,16,5,0,8,3,,
2025,10,MANCHERIAL,BELLAMPALLI(U),Bheemini,1913178,Venkatapur,4,1,1,2,0,25,8,1,16,0,28,4,1,23,0,,
2025,10,KUMARAMBHEEM-ASIFABAD,ASIFABAD,SUNGAPUR,1918015,Sungapur-II,0,0,0,0,0,12,12,0,0,0,24,24,0,0,0,,
2025,10,MANCHERIAL,BELLAMPALLI(U),Bellampally,1904018,Perakapalli-I,3,0,2,1,0,28,0,10,17,1,28,3,15,10,0,,
2025,10,ADILABAD,ADILABAD(U),MAHALAXMIWADA,1902014,Khanapur-1,5,1,0,3,1,44,2,1,27,14,35,0,1,28,6,,
2025,10,NIZAMABAD,BHEEMGAL,Morthad,1803053,Morthad-4,3,0,0,3,0,33,0,0,32,1,43,0,0,40,3,,
2025,10,MULUGU,TADVAI,NARLAPUR,2103058,Narlapur - II,0,0,0,0,0,17,5,1,11,0,13,3,0,9,1,,
2025,10,RANGAREDDY,SHADNAGAR,Keshampet,1418148,Kondareddypalli I,10,8,0,1,1,29,12,0,9,8,30,15,0,9,6,,
2025,10,RANGAREDDY,SHADNAGAR,Nandigam,1418114,Rangapur I,4,0,0,2,2,43,1,1,31,10,41,5,0,26,10,,
2025,10,NARAYANPET,NARAYANPET,Bhaharpet,1415029,12th Ward-2,3,0,0,0,3,21,0,2,19,0,22,1,0,21,0,,
2025,10,RANGAREDDY,SHADNAGAR,Annaram,1418080,Boorgula II,6,4,0,2,0,37,24,0,12,1,28,17,0,11,0,,
2025,10,RANGAREDDY,SHADNAGAR,Mogiligidda,1418046,Elikatta I,0,0,0,0,0,39,1,1,32,5,30,0,0,28,2,,
2025,10,NALGONDA,NALGONDA ,PANGAL SECTOR,2313025,Harijanwada-I,0,0,0,0,0,18,0,0,15,3,26,0,0,24,2,,
2025,10,RANGAREDDY,SHADNAGAR,Chinchode,1418271,patel kunta thanda,0,0,0,0,0,10,0,10,0,0,9,0,9,0,0,,
2025,10,NARAYANPET,NARAYANPET,Kondapoor,1414268,Chiralanarsaiahthanda,1,0,1,0,0,19,0,19,0,0,20,0,20,0,0,,
2025,10,NALGONDA,NALGONDA ,SHERBUNGLOW  SECTOR,2313093,Moosamahalla,4,0,0,0,4,26,2,0,3,21,23,0,0,0,23,,
2025,10,NALGONDA,NALGONDA ,SHERBUNGLOW  SECTOR,2313098,Yerraprakashveedhi,7,1,0,5,1,60,8,1,48,3,45,7,0,34,4,,
2025,10,NALGONDA,NALGONDA ,CHERLAPALLY SECTOR,2312021,Thallabavigudem,2,1,0,1,0,30,6,1,16,7,12,6,0,1,5,,
2025,10,NALGONDA,NALGONDA ,PARVATHAGIRI  SECTOR,2312089,Chetlachennaram,4,2,0,2,0,20,5,0,14,1,25,6,0,17,2,,
2025,10,NALGONDA,NALGONDA ,PAJJUR  SECTOR,2312162,Pajjur-I,3,0,0,3,0,25,1,0,24,0,25,2,0,19,4,,
2025,10,NALGONDA,NALGONDA ,PAJJUR  SECTOR,2312196,Rajupeta-II,1,0,0,1,0,18,1,0,17,0,19,4,0,15,0,,
2025,10,NALGONDA,NALGONDA ,PAJJUR  SECTOR,2312264,Gollagudem,1,0,0,1,0,16,0,1,11,4,10,0,0,7,3,,
2025,10,RANGAREDDY,SHADNAGAR,chowdergudem,1418237,"Pa,DMaram",1,1,0,0,0,31,20,0,11,0,28,17,0,11,0,,
2025,10,RANGAREDDY,SHADNAGAR,chowdergudem,1418305,Raja thanda,1,0,0,1,0,4,0,0,4,0,5,0,1,4,0,,
2025,10,NIZAMABAD,BHEEMGAL,Muchkoor,1803253,Gangarai,0,0,0,0,0,18,1,17,0,0,14,0,13,1,0,,
2025,10,NAGARKURNOOL,KALAWAKURTHY,Peddapur,1408237,Marriguntha thanda,1,0,1,0,0,12,0,12,0,0,10,1,9,0,0,,
2025,10,NIZAMABAD,BHEEMGAL,Gadkole,1803028,Chimanpally,2,0,1,1,0,33,7,6,17,3,34,3,5,20,6,,
2025,10,ADILABAD,BOATH,WANKIDI,1905090,Pisara,1,0,1,0,0,12,0,12,0,0,13,0,13,0,0,,
2025,10,NIZAMABAD,BHEEMGAL,yergatla,1803142,Donchandha-1,4,3,0,1,0,42,25,1,15,1,34,23,2,8,1,,
2025,10,NIZAMABAD,BHEEMGAL,yergatla,1803235,Thorthi-2,5,1,0,4,0,32,4,0,26,2,30,1,1,25,3,,
2025,10,NAGARKURNOOL,KALAWAKURTHY,kalwakurthy,1408012,Balram Nagar,5,1,1,2,1,52,15,1,19,17,22,5,0,9,8,,
2025,10,NAGARKURNOOL,KALAWAKURTHY,kalwakurthy,1408019,Hanman Nagar,0,0,0,0,0,24,0,0,11,13,38,0,0,26,12,,
2025,10,ADILABAD,BOATH,GOCONDA,1905183,Mahaduguda-2,1,0,1,0,0,8,0,8,0,0,8,0,8,0,0,,
2025,10,ADILABAD,BOATH,Sirikonda,1905158,Chinagondmalyala,0,0,0,0,0,12,0,12,0,0,16,0,16,0,0,,
2025,10,ADILABAD,BOATH,Sirikonda,1905265,Fakeerpet,0,0,0,0,0,7,1,6,0,0,31,0,30,1,0,,
2025,10,NIZAMABAD,BHEEMGAL,Kammarpally,1803035,Hasa Kottur-1,5,0,1,2,2,35,21,1,3,10,40,23,2,12,3,,
2025,10,ADILABAD,BOATH,BAZARHATHNOOR,1905172,Geernoor,4,0,1,3,0,33,8,5,20,0,49,13,6,30,0,,
2025,10,ADILABAD,BOATH,GOCONDA,1905197,Chintalsanghvi,0,0,0,0,0,10,0,10,0,0,10,0,10,0,0,,
2025,10,NIZAMABAD,BHEEMGAL,Konasamundar,1803167,Konapoor-2,6,0,0,6,0,30,0,0,27,3,37,0,0,31,6,,
2025,10,NIZAMABAD,BHEEMGAL,Konasamundar,1803228,Basheerabad-1-1,0,0,0,0,0,18,14,0,3,1,41,29,0,12,0,,
2025,10,ADILABAD,BOATH,WAIPET,1914157,Pochmapalli,0,0,0,0,0,17,0,16,0,1,23,0,23,0,0,,
2025,10,ADILABAD,BOATH,WAIPET,1914225,Thimmapur,0,0,0,0,0,5,0,5,0,0,15,0,15,0,0,,
2025,10,KUMARAMBHEEM-ASIFABAD,SIRPUR,Kouthala,1913046,Sadashivapet,1,0,0,1,0,22,8,4,9,1,39,21,1,10,7,,
2025,10,MEDCHAL - MALKAJIGIRI,QUTHBULLAPUR,ParvathNag,1513144,Ranapratap Nagar Ward No:116,4,3,0,1,0,46,16,1,23,6,55,13,4,20,18,,
2025,10,MEDCHAL - MALKAJIGIRI,QUTHBULLAPUR,131 Quthbullapur,1512174,Vivekananda Nagar-II Ward No:132,2,0,0,1,1,92,11,4,58,19,73,9,0,34,30,,
2025,10,MEDAK,NARSAPUR,Ganapur,1702281,Gundreddypally-II,1,0,0,1,0,18,2,0,13,3,18,5,0,13,0,,
2025,10,KHAMMAM,MADHIRA,BONAKAL 2,2210120,Rapalli-II,0,0,0,0,0,7,6,0,0,1,3,3,0,0,0,,
2025,10,KHAMMAM,MADHIRA,BONAKAL 2,2210154,Rayanapeta,1,1,0,0,0,18,14,0,3,1,8,7,0,0,1,,
2025,10,HYDERABAD,KHAIRATABAD,RehamathNagar,1601086,Prathiba nagar,0,0,0,0,0,25,6,3,13,3,53,9,1,33,10,,
2025,10,NARAYANPET,MADDUR,DAMARGIDDA,1411183,Kamsanpally II,7,0,0,7,0,40,0,0,38,2,21,1,0,20,0,,
2025,10,NARAYANPET,MADDUR,sarjakanpet,1411115,Sajjakanpet  II,5,0,0,3,2,39,0,0,33,6,36,0,0,27,9,,
2025,10,NIRMAL,KHANAPUR,Mamada,1908062,Mamada-V,4,1,0,2,1,19,8,0,7,4,21,8,0,12,1,,
2025,10,NIRMAL,KHANAPUR,Mamada,1908326,Naldurthy-Tanda,1,0,1,0,0,8,0,8,0,0,9,0,9,0,0,,
2025,10,NIRMAL,KHANAPUR,Parimandal,1908075,Tandra,3,0,2,1,0,30,1,17,11,1,24,1,12,11,0,,
2025,10,NIRMAL,KHANAPUR,Parimandal,1908279,Pulimadugu,0,0,0,0,0,7,0,7,0,0,11,0,11,0,0,,
2025,10,KUMARAMBHEEM-ASIFABAD,JAINOOR,Jamni,1917069,Tatiguda,2,0,2,0,0,5,0,5,0,0,11,0,11,0,0,,
2025,10,JAGITYAL,JAGITYAL,Urban 1 ,2005011,Elukabawi wada,2,1,0,1,0,25,2,0,17,6,13,0,2,9,2,,
2025,10,JAGITYAL,JAGITYAL,Urban 1 ,2005024,Dhobhiwada ( Shiwa weedhi),0,0,0,0,0,21,0,0,21,0,32,0,0,32,0,,
2025,10,NIRMAL,KHANAPUR,Ambaripet,1908109,Dostnagar,0,0,0,0,0,9,3,3,3,0,17,1,7,9,0,,
2025,10,NIRMAL,KHANAPUR,Ambaripet,1908245,Dattojipet,1,1,0,0,0,19,1,15,3,0,34,0,29,5,0,,
2025,10,KUMARAMBHEEM-ASIFABAD,JAINOOR,Jamgaon,1917035,Kolamguda-1,4,1,1,0,2,19,5,7,1,6,30,3,13,1,13,,
2025,10,KHAMMAM,THIRUMALAYAPALEM,Kusumanchi,2212168,Kusumanchi III,5,0,0,5,0,33,3,2,27,1,35,4,0,26,5,,
2025,10,KHAMMAM,THIRUMALAYAPALEM,Kusumanchi,2212218,Burenigutta thanda,3,0,2,1,0,5,0,5,0,0,9,0,8,1,0,,
2025,10,KHAMMAM,THIRUMALAYAPALEM,Palair,2212103,Paleru I,7,0,0,5,2,23,0,1,19,3,30,2,0,19,9,,
2025,10,NALGONDA,MUNUGODU,Chandur,2310053,chandur-II,2,0,0,2,0,18,3,0,13,2,26,4,0,20,2,,
2025,10,NALGONDA,MUNUGODU,Chandur,2310054,chandur-III,1,0,0,0,1,17,3,0,14,0,17,0,0,15,2,,
2025,10,NALGONDA,MUNUGODU,Koratikal,2310203,Kashawarigudem H/o Kalwalapally,4,0,0,4,0,8,0,0,7,1,9,0,0,9,0,,
2025,10,KHAMMAM,THIRUMALAYAPALEM,Cheruvumadharam,2212153,Raigudem II,1,0,0,1,0,12,0,0,12,0,20,0,0,20,0,,
2025,10,NALGONDA,MUNUGODU,Munugodu,2310004,Velmakanne-II,3,1,0,2,0,15,2,0,13,0,18,1,0,17,0,,
2025,10,NALGONDA,MUNUGODU,Chityal,2310153,Chityala-VI,9,1,0,4,4,47,26,0,16,5,27,16,0,8,3,,
2025,10,KHAMMAM,THIRUMALAYAPALEM,Kakarvai,2212203,Halavath thanda,0,0,0,0,0,13,0,13,0,0,8,0,8,0,0,,
2025,10,WANAPARTHY,WANAPARTHY,Chityala,1419028,Chityala-2,0,0,0,0,0,24,0,0,23,1,35,0,1,34,0,,
2025,10,KHAMMAM,KHAMMAM (R),Banapuram,2205115,Vallabhi - I,4,3,0,1,0,15,9,0,5,1,13,6,0,7,0,,
2025,10,KHAMMAM,KHAMMAM (R),Thanikella,2205151,Peddagopathi - 2,4,1,0,3,0,20,13,0,7,0,21,14,0,7,0,,
2025,10,WANAPARTHY,WANAPARTHY,Gopalpet,1417106,Munnanoor-I,3,0,0,3,0,18,1,1,15,1,10,1,0,9,0,,
2025,10,NALGONDA,DAMERCHERLA,Thripuraram,2314247,Meetyathanda,1,0,1,0,0,5,0,5,0,0,7,0,7,0,0,,
2025,10,MULUGU,VENKATAPURAM,Venkatapuram,2214075,Chokkala-2,0,0,0,0,0,15,1,4,10,0,25,1,7,17,0,,
2025,10,MULUGU,VENKATAPURAM,Venkatapuram,2214090,Wadagudem,5,4,0,1,0,9,7,1,1,0,6,6,0,0,0,,
2025,10,KHAMMAM,KHAMMAM (R),Maddulapalli,2205015,Thallampadu - 4,1,0,0,1,0,18,0,0,15,3,25,1,0,15,9,,
2025,10,KHAMMAM,MADHIRA,MADHIRA 3,2210043,Maturu-I,1,0,0,1,0,10,0,0,8,2,17,0,0,13,4,,
2025,10,KHAMMAM,MADHIRA,YERRUPALEM 1,2210218,Kachavaram,2,0,0,2,0,15,2,0,11,2,12,0,0,10,2,,
2025,10,SIDDIPET,GAJWEL,mulugu,1702149,Nagireddypally,5,1,0,4,0,20,4,0,13,3,32,11,0,13,8,,
2025,10,MEDAK,NARSAPUR,Shivampet,1705166,Pothulabhoguda,0,0,0,0,0,14,5,0,9,0,21,9,0,12,0,,
2025,10,MULUGU,MULUGU,Jangalapalli,2111044,Incherla - II,2,0,0,2,0,10,0,0,10,0,6,0,0,6,0,,
2025,10,MULUGU,MULUGU,VENKATAPUR,2111078,Narsingapur,0,0,0,0,0,9,1,2,4,2,31,9,6,12,4,,
2025,10,MULUGU,MULUGU,Jangalapalli,2111039,Jangalapalli - I,0,0,0,0,0,18,4,5,9,0,8,3,0,4,1,,
2025,10,MANCHERIAL,MANCHERIAL,HAJIPUR,1909117,Dubbapalli,5,1,0,4,0,42,9,1,32,0,52,14,0,38,0,,
2025,10,MANCHERIAL,MANCHERIAL,POCHAM BASTHI,1910053,Tilaq Nagar,8,4,0,4,0,42,21,0,21,0,35,21,0,14,0,,
2025,10,MANCHERIAL,MANCHERIAL,ASHOK ROAD,1909151,Ashok Road-I,1,0,0,1,0,20,2,1,16,1,7,0,0,6,1,,
2025,10,MANCHERIAL,MANCHERIAL,ASHOK ROAD,1909219,Rajiv Nagar - II,3,1,0,1,1,21,4,0,11,6,40,9,1,27,3,,
2025,10,BHADRADRI-KOTHAGUDEM,YELLANDU,Yellandulapadu,2215332,NGOs colony,1,0,0,0,1,8,0,1,6,1,15,3,4,7,1,,
2025,10,MANCHERIAL,MANCHERIAL,OLD MANCHERIAL,1909185,Medariwada-I,6,1,0,3,2,34,4,1,24,5,30,7,0,21,2,,
2025,10,NIRMAL,NIRMAL,Narsapur-G,1912236,TEMBURNI-I,6,4,0,2,0,14,5,0,9,0,25,12,0,12,1,,
2025,10,BHADRADRI-KOTHAGUDEM,YELLANDU,Komararam,2215298,Kotannanagar,2,0,2,0,0,10,0,10,0,0,9,0,9,0,0,,
2025,10,MANCHERIAL,MANCHERIAL,naspur,1909292,Nagarjuna Colony,7,1,0,6,0,68,8,2,55,3,27,4,1,22,0,,
2025,10,NIRMAL,NIRMAL,Jam,1912134,PYARAMOOR,4,2,0,2,0,34,5,2,20,7,47,12,6,21,8,,
2025,10,BHADRADRI-KOTHAGUDEM,YELLANDU,Nayakulagudem,2215055,Veerapuram,1,0,1,0,0,14,1,13,0,0,15,0,14,1,0,,
2025,10,BHADRADRI-KOTHAGUDEM,YELLANDU,Nayakulagudem,2215089,Andugulabodu,2,0,2,0,0,3,0,3,0,0,6,0,6,0,0,,
2025,10,KUMARAMBHEEM-ASIFABAD,JAINOOR,Jamgaon,1917001,Aashapalli,0,0,0,0,0,17,13,4,0,0,20,15,5,0,0,,
2025,10,NIRMAL,KHANAPUR,Pembi,1908028,Rayadari,3,0,3,0,0,21,0,21,0,0,23,0,23,0,0,,
2025,10,JAGITYAL,JAGITYAL,medipalle ,2011244,Kondapur - I-2,2,0,0,2,0,43,0,0,43,0,55,0,0,54,1,,
2025,10,JAGITYAL,JAGITYAL,urban 3,2005058,Medariwada,9,1,0,7,1,39,6,0,25,8,38,9,0,25,4,,
2025,10,JAGITYAL,JAGITYAL,Polasa,2005126,Laxmipoor IV,0,0,0,0,0,19,0,0,13,6,19,0,0,11,8,,
2025,10,JAGITYAL,JAGITYAL,mothe ,2005092,Mothe III,9,8,0,1,0,27,22,0,5,0,21,16,0,5,0,,
2025,10,JAGITYAL,JAGITYAL,raikal,2005309,Ramojipet II,1,0,0,1,0,23,0,0,20,3,33,1,0,30,2,,
2025,10,JAGITYAL,JAGITYAL,raikal,2005411,Raikal,2,0,0,2,0,30,7,0,18,5,27,11,0,11,5,,
2025,10,KUMARAMBHEEM-ASIFABAD,JAINOOR,Kanchanpally,1917252,Ghumnoor B,2,0,2,0,0,20,0,20,0,0,25,0,25,0,0,,
